	Date	Code	CompanyName	CompanyNameEnglish	Sector17Code	Sector17CodeName	Sector33Code	Sector33CodeName	ScaleCategory	MarketCode	MarketCodeName
761	2023-07-14	28420	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００インバース	iFreeETF NASDAQ100 Inverse	99	その他	9999	その他	-	0109	その他
762	2023-07-14	28430	日興アセットマネジメント株式会社　上場インデックスファンド豪州国債（為替ヘッジあり）	Listed Index Fund Australian Government Bond (Currency Hedge)	99	その他	9999	その他	-	0109	その他
763	2023-07-14	28440	日興アセットマネジメント株式会社　上場インデックスファンド豪州国債（為替ヘッジなし）	Listed Index Fund Australian Government Bond (No Currency Hedge)	99	その他	9999	その他	-	0109	その他
764	2023-07-14	28450	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ−１００（為替ヘッジあり）連動型上場投信	NEXT FUNDS NASDAQ-100(R) (Yen-Hedged) Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
765	2023-07-14	28460	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジあり）連動型上場投信	NEXT FUNDS DJIA (Yen-Hedged) Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
766	2023-07-14	28470	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　新成長インフラ−日本株式　ＥＴＦ	Global X Japan New Growth Infrastructure ETF	99	その他	9999	その他	-	0109	その他
767	2023-07-14	28480	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　ＭＳＣＩ　気候変動対応−日本株式　ＥＴＦ	Global X MSCI Japan Climate Change ETF	99	その他	9999	その他	-	0109	その他
768	2023-07-14	28490	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　高配当　ＥＳＧ−日本株式　ＥＴＦ	Global X Morningstar Japan High Dividend ESG ETF	99	その他	9999	その他	-	0109	その他
769	2023-07-14	28500	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＳｏｌａｃｔｉｖｅジャパンＥＳＧコア指数連動型上場投信	NEXT FUNDS Solactive Japan ESG Core Index Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
770	2023-07-14	28510	ブラックロック・ジャパン株式会社　ｉシェアーズ　ＭＳＣＩ　ジャパンＳＲＩ　ＥＴＦ	iShares MSCI Japan SRI ETF	99	その他	9999	その他	-	0109	その他
771	2023-07-14	28520	ブラックロック・ジャパン株式会社　ｉシェアーズ　グリーンＪリート　ＥＴＦ	iShares Japan Green REIT ETF	99	その他	9999	その他	-	0109	その他
772	2023-07-14	28530	ブラックロック・ジャパン株式会社　ｉシェアーズ　気候リスク調整世界国債　ＥＴＦ（除く日本・為替ヘッジあり）	iShares Climate Risk-Adjusted Global ex Japan Government Bond JPY Hedged ETF	99	その他	9999	その他	-	0109	その他
773	2023-07-14	28540	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　テック・トップ２０−日本株式　ＥＴＦ	Global X Japan Tech Top 20 ETF	99	その他	9999	その他	-	0109	その他
774	2023-07-14	28550	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　グリーン・Ｊ−ＲＥＩＴ　ＥＴＦ	Global X Green J-REIT ETF	99	その他	9999	その他	-	0109	その他
775	2023-07-14	28560	ブラックロック・ジャパン株式会社　ｉシェアーズ　米国債３−７年　ＥＴＦ（為替ヘッジあり）	iShares 3-7 Year US Treasury Bond JPY Hedged ETF	99	その他	9999	その他	-	0109	その他
776	2023-07-14	28570	ブラックロック・ジャパン株式会社　ｉシェアーズ　ドイツ国債　ＥＴＦ（為替ヘッジあり）	iShares Germany Government Bond JPY Hedged ETF	99	その他	9999	その他	-	0109	その他
777	2023-07-14	28580	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　日経２２５　カバード・コール　ＥＴＦ（プレミアム再投資型）	Global X Nikkei 225 Covered Call ETF (option premium reinvestment type)	99	その他	9999	その他	-	0109	その他
778	2023-07-14	28590	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ユーロ・ストックス５０指数（為替ヘッジあり）連動型上場投信	NEXT FUNDS EURO STOXX 50 (Yen-Hedged) Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
779	2023-07-14	28600	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ドイツ株式・ＤＡＸ（為替ヘッジあり）連動型上場投信	NEXT FUNDS German Equity DAX (Yen-Hedged) Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
780	2023-07-14	28610	日興アセットマネジメント株式会社　上場インデックスファンドフランス国債（為替ヘッジなし）	Listed Index Fund France Government Bond (No Currency Hedge)	99	その他	9999	その他	-	0109	その他
781	2023-07-14	28620	日興アセットマネジメント株式会社　上場インデックスファンドフランス国債（為替ヘッジあり）	Listed Index Fund France Government Bond (Currency Hedge)	99	その他	9999	その他	-	0109	その他
782	2023-07-14	28630	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ米国株式・債券バランス保守型指数（為替ヘッジあり）連動型上場投信	NEXT FUNDS S&P US Equity and Bond Balance Conservative Index (Yen-Hedged) Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
783	2023-07-14	28640	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　ロジスティクス・ＲＥＩＴ　ＥＴＦ	Global X Logistics REIT ETF	99	その他	9999	その他	-	0109	その他
784	2023-07-14	28650	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　ＮＡＳＤＡＱ１００・カバード・コール　ＥＴＦ	Global X Nasdaq 100 Covered Call ETF	99	その他	9999	その他	-	0109	その他
785	2023-07-14	28660	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　米国優先証券　ＥＴＦ	Global X U.S. Preferred Security ETF	99	その他	9999	その他	-	0109	その他
786	2023-07-14	28670	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　自動運転＆ＥＶ　ＥＴＦ	Global X Autonomous & EV ETF	99	その他	9999	その他	-	0109	その他
787	2023-07-14	28680	Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　Ｓ＆Ｐ５００・カバード・コール　ＥＴＦ	Global X S&P 500 Covered Call ETF	99	その他	9999	その他	-	0109	その他
788	2023-07-14	28690	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００レバレッジ	iFreeETF NASDAQ100 Leveraged (2x)	99	その他	9999	その他	-	0109	その他
789	2023-07-14	28700	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００ダブルインバース	iFreeETF NASDAQ100 Double Inverse (-2x)	99	その他	9999	その他	-	0109	その他
790	2023-07-14	28710	ニチレイ	NICHIREI CORPORATION	1	食品	3050	食料品	TOPIX Mid400	0111	プライム
791	2023-07-14	28720	セイヒョー	SEIHYO CO.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
792	2023-07-14	28740	横浜冷凍	YOKOREI CO.,LTD.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
793	2023-07-14	28750	東洋水産	TOYO SUISAN KAISHA,LTD.	1	食品	3050	食料品	TOPIX Mid400	0111	プライム
794	2023-07-14	28760	デルソーレ	Delsole Corporation	1	食品	3050	食料品	-	0112	スタンダード
795	2023-07-14	28770	日東ベスト	NittoBest Corporation	1	食品	3050	食料品	-	0112	スタンダード
796	2023-07-14	28820	イートアンドホールディングス	EAT&HOLDINGS Co.,Ltd	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
797	2023-07-14	28830	大冷	DAIREI CO.,LTD.	1	食品	3050	食料品	TOPIX Small 2	0112	スタンダード
798	2023-07-14	28840	ヨシムラ・フード・ホールディングス	Yoshimura Food Holdings K.K.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
799	2023-07-14	28920	日本食品化工	NIHON SHOKUHIN KAKO CO.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
800	2023-07-14	28940	石井食品	Ishii Food Co.,Ltd.	1	食品	3050	食料品	-	0112	スタンダード
801	2023-07-14	28970	日清食品ホールディングス	NISSIN FOODS HOLDINGS CO.,LTD.	1	食品	3050	食料品	TOPIX Mid400	0111	プライム
802	2023-07-14	28990	永谷園ホールディングス	NAGATANIEN HOLDINGS CO.,LTD.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
803	2023-07-14	29010	石垣食品	ISHIGAKI FOODS CO.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
804	2023-07-14	29030	シノブフーズ	SHINOBU FOODS PRODUCTS CO.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
805	2023-07-14	29040	一正蒲鉾	ICHIMASA KAMABOKO CO.,LTD.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
806	2023-07-14	29070	あじかん	AHJIKAN CO.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
807	2023-07-14	29080	フジッコ	FUJICCO CO.,LTD.	1	食品	3050	食料品	TOPIX Small 1	0111	プライム
808	2023-07-14	29100	ロック・フィールド	ROCK FIELD CO.,LTD.	1	食品	3050	食料品	TOPIX Small 1	0111	プライム
809	2023-07-14	29110	旭松食品	ASAHIMATSU FOODS CO.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
810	2023-07-14	29140	日本たばこ産業	JAPAN TOBACCO INC.	1	食品	3050	食料品	TOPIX Large70	0111	プライム
811	2023-07-14	29150	ケンコーマヨネーズ	KENKO Mayonnaise Co.,Ltd.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
812	2023-07-14	29160	仙波糖化工業	Semba Tohka Industries Co.,Ltd	1	食品	3050	食料品	-	0112	スタンダード
813	2023-07-14	29170	大森屋	OHMORIYA Co.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
814	2023-07-14	29180	わらべや日洋ホールディングス	WARABEYA NICHIYO HOLDINGS CO.,LTD.	1	食品	3050	食料品	TOPIX Small 1	0111	プライム
815	2023-07-14	29220	なとり	NATORI CO.,LTD.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
816	2023-07-14	29230	サトウ食品	SATO FOODS CO.,LTD.	1	食品	3050	食料品	-	0112	スタンダード
817	2023-07-14	29240	イフジ産業	Ifuji Sangyo Co.,Ltd.	1	食品	3050	食料品	TOPIX Small 2	0112	スタンダード
818	2023-07-14	29260	篠崎屋	SHINOZAKIYA,INC.	1	食品	3050	食料品	-	0112	スタンダード
819	2023-07-14	29270	ＡＦＣ−ＨＤアムスライフサイエンス	AFC-HD AMS Life Science Co.,Ltd.	1	食品	3050	食料品	-	0112	スタンダード
820	2023-07-14	29290	ファーマフーズ	Pharma Foods International Co.,Ltd.	1	食品	3050	食料品	TOPIX Small 1	0111	プライム
821	2023-07-14	29300	北の達人コーポレーション	Kitanotatsujin Corporation	4	素材・化学	3200	化学	TOPIX Small 2	0111	プライム
822	2023-07-14	29310	ユーグレナ	Euglena Co.,Ltd.	1	食品	3050	食料品	TOPIX Small 1	0111	プライム
823	2023-07-14	29320	ＳＴＩフードホールディングス	STI Foods Holdings,Inc.	1	食品	3050	食料品	-	0112	スタンダード
824	2023-07-14	29330	紀文食品	KIBUN FOODS INC.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
825	2023-07-14	29340	ジェイフロンティア	J Frontier Co.,Ltd.	1	食品	3050	食料品	-	0113	グロース
826	2023-07-14	29350	ピックルスホールディングス	PICKLES HOLDINGS CO.,LTD.	1	食品	3050	食料品	TOPIX Small 2	0111	プライム
827	2023-07-14	29360	ベースフード	BASE FOOD,Inc.	1	食品	3050	食料品	-	0113	グロース
828	2023-07-14	29370	サンクゼール	St.Cousair CO.,LTD.	1	食品	3050	食料品	-	0113	グロース
829	2023-07-14	29610	日本調理機	NITCHO CORPORATION	3	建設・資材	3550	金属製品	-	0112	スタンダード
830	2023-07-14	29700	グッドライフカンパニー	GOOD LIFE COMPANY,INC.	17	不動産	8050	不動産業	-	0112	スタンダード
831	2023-07-14	29710	エスコンジャパンリート投資法人	ESCON JAPAN REIT Investment Corporation	99	その他	9999	その他	-	0109	その他
832	2023-07-14	29720	サンケイリアルエステート投資法人	SANKEI REAL ESTATE Inc.	99	その他	9999	その他	-	0109	その他
833	2023-07-14	29750	スター・マイカ・ホールディングス	Star Mica Holdings Co.,Ltd.	17	不動産	8050	不動産業	TOPIX Small 2	0111	プライム
834	2023-07-14	29770	Ｌｉｖ−ｕｐ	Liv-up Co.,Ltd.	17	不動産	8050	不動産業	-	0105	TOKYO PRO MARKET
835	2023-07-14	29780	ツクルバ	TSUKURUBA Inc.	17	不動産	8050	不動産業	-	0113	グロース
836	2023-07-14	29790	ＳＯＳｉＬＡ物流リート投資法人	SOSiLA Logistics REIT,Inc.	99	その他	9999	その他	-	0109	その他
837	2023-07-14	29800	ＳＲＥホールディングス	SRE Holdings Corporation	17	不動産	8050	不動産業	TOPIX Small 2	0111	プライム
838	2023-07-14	29810	ランディックス	Landix Inc.	17	不動産	8050	不動産業	-	0113	グロース
839	2023-07-14	29820	ＡＤワークスグループ	A.D.Works Group Co.,Ltd.	17	不動産	8050	不動産業	TOPIX Small 2	0111	プライム
840	2023-07-14	29830	アールプランナー	Arr Planner Co.,Ltd.	17	不動産	8050	不動産業	-	0113	グロース
841	2023-07-14	29840	ヤマイチ・ユニハイムエステート	Yamaichi Uniheim Real Estate Co.,Ltd	17	不動産	8050	不動産業	-	0112	スタンダード
842	2023-07-14	29850	ファーストステージ	First Stage Corporation	17	不動産	8050	不動産業	-	0105	TOKYO PRO MARKET
843	2023-07-14	29860	ＬＡホールディングス	LA Holdings Co.,Ltd.	17	不動産	8050	不動産業	-	0113	グロース
844	2023-07-14	29870	タスキ	TASUKI Corporation	17	不動産	8050	不動産業	-	0113	グロース
845	2023-07-14	29890	東海道リート投資法人	Tokaido REIT,Inc.	99	その他	9999	その他	-	0109	その他
846	2023-07-14	29900	アイダ設計	Aida Sekkei Co.,Ltd.	17	不動産	8050	不動産業	-	0105	TOKYO PRO MARKET
847	2023-07-14	29910	ランドネット	LANDNET Inc.	17	不動産	8050	不動産業	-	0112	スタンダード
848	2023-07-14	29920	アーバンライク	URBAN LiKE INC.	17	不動産	8050	不動産業	-	0105	TOKYO PRO MARKET
849	2023-07-14	29930	長栄	Choei Inc.	17	不動産	8050	不動産業	-	0112	スタンダード
850	2023-07-14	29940	アンサーホールディングス	Answer Holdings Co.,Ltd	17	不動産	8050	不動産業	-	0105	TOKYO PRO MARKET
851	2023-07-14	29950	ジェイレックス・コーポレーション	J-REX Corporation	17	不動産	8050	不動産業	-	0105	TOKYO PRO MARKET
852	2023-07-14	29970	ストレージ王	STORAGE-OH Co.,Ltd.	17	不動産	8050	不動産業	-	0113	グロース
853	2023-07-14	29980	クリアル	CREAL Inc.	17	不動産	8050	不動産業	-	0113	グロース
854	2023-07-14	29990	ホームポジション	Home Position Co.,Ltd.	17	不動産	8050	不動産業	-	0112	スタンダード
855	2023-07-14	30010	片倉工業	Katakura Industries Co.,Ltd.	4	素材・化学	3100	繊維製品	TOPIX Small 2	0112	スタンダード
856	2023-07-14	30020	グンゼ	GUNZE LIMITED	4	素材・化学	3100	繊維製品	TOPIX Small 1	0111	プライム
857	2023-07-14	30030	ヒューリック	Hulic Co.,Ltd.	17	不動産	8050	不動産業	TOPIX Mid400	0111	プライム
858	2023-07-14	30040	神栄	SHINYEI KAISHA	13	商社・卸売	6050	卸売業	TOPIX Small 2	0112	スタンダード
859	2023-07-14	30100	ポラリス・ホールディングス	Polaris Holdings Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
860	2023-07-14	30110	バナーズ	BANNERS CO.,LTD.	14	小売	6100	小売業	-	0112	スタンダード
861	2023-07-14	30200	アプライド	Applied Co.,Ltd.	14	小売	6100	小売業	-	0112	スタンダード
862	2023-07-14	30210	パシフィックネット	Pacific Net Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
863	2023-07-14	30230	ラサ商事	Rasa Corporation	13	商社・卸売	6050	卸売業	TOPIX Small 2	0112	スタンダード
864	2023-07-14	30240	クリエイト	CREATE CORPORATION	13	商社・卸売	6050	卸売業	-	0112	スタンダード
865	2023-07-14	30280	アルペン	Alpen Co.,Ltd.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
866	2023-07-14	30300	ハブ	HUB CO.,LTD.	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
867	2023-07-14	30310	ラクーンホールディングス	RACCOON HOLDINGS,Inc.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 1	0111	プライム
868	2023-07-14	30340	クオールホールディングス	Qol Holdings Co.,Ltd.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
869	2023-07-14	30350	ケイティケイ	ktk INC.	13	商社・卸売	6050	卸売業	-	0112	スタンダード
870	2023-07-14	30360	アルコニックス	ALCONIX CORPORATION	13	商社・卸売	6050	卸売業	TOPIX Small 1	0111	プライム
871	2023-07-14	30380	神戸物産	KOBE BUSSAN CO.,LTD.	13	商社・卸売	6050	卸売業	TOPIX Mid400	0111	プライム
872	2023-07-14	30390	碧	HEKI Co.,Ltd.	14	小売	6100	小売業	-	0105	TOKYO PRO MARKET
873	2023-07-14	30400	ソリトンシステムズ	SOLITON SYSTEMS K.K.	10	情報通信・サービスその他	5250	情報･通信業	TOPIX Small 2	0111	プライム
874	2023-07-14	30410	ビューティ花壇	Beauty Kadan Co.,Ltd.	13	商社・卸売	6050	卸売業	-	0112	スタンダード
875	2023-07-14	30420	セキュアヴェイル	SecuAvail Inc.	10	情報通信・サービスその他	5250	情報･通信業	-	0113	グロース
876	2023-07-14	30450	カワサキ	Kawasaki & Co.,Ltd.	13	商社・卸売	6050	卸売業	-	0112	スタンダード
877	2023-07-14	30460	ジンズホールディングス	JINS HOLDINGS Inc.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
878	2023-07-14	30480	ビックカメラ	BIC CAMERA INC.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
879	2023-07-14	30500	ＤＣＭホールディングス	DCM Holdings Co.,Ltd.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
880	2023-07-14	30530	ペッパーフードサービス	PEPPER FOOD SERVICE CO.,LTD.	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
881	2023-07-14	30540	ハイパー	HYPER Inc.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
882	2023-07-14	30580	三洋堂ホールディングス	Sanyodo Holdings Inc.	14	小売	6100	小売業	-	0112	スタンダード
883	2023-07-14	30590	ヒラキ	HIRAKI CO.,LTD.	14	小売	6100	小売業	-	0112	スタンダード
884	2023-07-14	30630	ジェイグループホールディングス	j-Group Holdings Corp.	14	小売	6100	小売業	-	0113	グロース
885	2023-07-14	30640	ＭｏｎｏｔａＲＯ	MonotaRO Co.,Ltd.	14	小売	6100	小売業	TOPIX Mid400	0111	プライム
886	2023-07-14	30650	ライフフーズ	Life Foods Co.,Ltd.	14	小売	6100	小売業	-	0112	スタンダード
887	2023-07-14	30670	東京一番フーズ	TOKYO ICHIBAN FOODS CO.,LTD.	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
888	2023-07-14	30680	ＷＤＩ	WDI Corporation	14	小売	6100	小売業	-	0112	スタンダード
889	2023-07-14	30690	ＪＦＬＡホールディングス	JFLA Holdings Inc.	14	小売	6100	小売業	-	0112	スタンダード
890	2023-07-14	30700	アマガサ	AMAGASA Co.,Ltd.	13	商社・卸売	6050	卸売業	-	0113	グロース
891	2023-07-14	30710	ストリーム	Stream Co.,Ltd.	14	小売	6100	小売業	-	0112	スタンダード
892	2023-07-14	30730	ＤＤグループ	DD GROUP Co.,Ltd.	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
893	2023-07-14	30750	銚子丸	Choushimaru Co.,Ltd.	14	小売	6100	小売業	-	0112	スタンダード
894	2023-07-14	30760	あい　ホールディングス	Ai Holdings Corporation	13	商社・卸売	6050	卸売業	TOPIX Small 1	0111	プライム
895	2023-07-14	30770	ホリイフードサービス	Horiifoodservice Co.,Ltd.	14	小売	6100	小売業	-	0112	スタンダード
896	2023-07-14	30790	ディーブイエックス	DVx Inc.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0112	スタンダード
897	2023-07-14	30800	ジェーソン	JASON CO.,LTD.	14	小売	6100	小売業	-	0112	スタンダード
898	2023-07-14	30820	きちりホールディングス	KICHIRI HOLDINGS & Co.,Ltd.	14	小売	6100	小売業	TOPIX Small 2	0112	スタンダード
899	2023-07-14	30830	シーズメン	C'sMEN Co.,Ltd.	14	小売	6100	小売業	-	0112	スタンダード
900	2023-07-14	30850	アークランドサービスホールディングス	ARCLAND SERVICE HOLDINGS CO.,LTD.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
901	2023-07-14	30860	Ｊ．フロント　リテイリング	J.FRONT RETAILING Co.,Ltd.	14	小売	6100	小売業	TOPIX Mid400	0111	プライム
902	2023-07-14	30870	ドトール・日レスホールディングス	DOUTOR・NICHIRES Holdings Co.,Ltd.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
903	2023-07-14	30880	マツキヨココカラ＆カンパニー	MatsukiyoCocokara & Co.	14	小売	6100	小売業	TOPIX Mid400	0111	プライム
904	2023-07-14	30890	テクノアルファ	Techno Alpha Co.,Ltd.	13	商社・卸売	6050	卸売業	-	0112	スタンダード
905	2023-07-14	30910	ブロンコビリー	BRONCO BILLY Co.,LTD.	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
906	2023-07-14	30920	ＺＯＺＯ	ZOZO,Inc.	14	小売	6100	小売業	TOPIX Mid400	0111	プライム
907	2023-07-14	30930	トレジャー・ファクトリー	Treasure Factory Co.,LTD.	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
908	2023-07-14	30940	スーパーバリュー	SUPER VALUE CO.,LTD.	14	小売	6100	小売業	-	0112	スタンダード
909	2023-07-14	30960	オーシャンシステム	OCEAN SYSTEM CORPORATION	14	小売	6100	小売業	-	0112	スタンダード
910	2023-07-14	30970	物語コーポレーション	The Monogatari Corporation	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
911	2023-07-14	30990	三越伊勢丹ホールディングス	Isetan Mitsukoshi Holdings Ltd.	14	小売	6100	小売業	TOPIX Mid400	0111	プライム
912	2023-07-14	31010	東洋紡	TOYOBO CO.,LTD.	4	素材・化学	3100	繊維製品	TOPIX Mid400	0111	プライム
913	2023-07-14	31030	ユニチカ	UNITIKA LTD.	4	素材・化学	3100	繊維製品	TOPIX Small 2	0111	プライム
914	2023-07-14	31040	富士紡ホールディングス	Fujibo Holdings,Inc.	4	素材・化学	3100	繊維製品	TOPIX Small 2	0111	プライム
915	2023-07-14	31050	日清紡ホールディングス	Nisshinbo Holdings Inc.	9	電機・精密	3650	電気機器	TOPIX Mid400	0111	プライム
916	2023-07-14	31060	倉敷紡績	KURABO INDUSTRIES LTD.	4	素材・化学	3100	繊維製品	TOPIX Small 2	0111	プライム
917	2023-07-14	31070	ダイワボウホールディングス	Daiwabo Holdings Co.,Ltd.	13	商社・卸売	6050	卸売業	TOPIX Mid400	0111	プライム
918	2023-07-14	31090	シキボウ	SHIKIBO LTD.	4	素材・化学	3100	繊維製品	TOPIX Small 2	0111	プライム
919	2023-07-14	31100	日東紡績	NITTO BOSEKI CO.,LTD.	3	建設・資材	3400	ガラス･土石製品	TOPIX Small 1	0111	プライム
920	2023-07-14	31110	オーミケンシ	OMIKENSHI CO.,LTD.	4	素材・化学	3100	繊維製品	-	0112	スタンダード
921	2023-07-14	31130	Ｏａｋキャピタル	Oak Capital Corporation	16	金融（除く銀行）	7100	証券･商品先物取引業	-	0112	スタンダード
922	2023-07-14	31160	トヨタ紡織	TOYOTA BOSHOKU CORPORATION	6	自動車・輸送機	3700	輸送用機器	TOPIX Mid400	0111	プライム
923	2023-07-14	31210	マーチャント・バンカーズ	MBK Co.,Ltd.	10	情報通信・サービスその他	9050	サービス業	-	0112	スタンダード
924	2023-07-14	31230	サイボー	SAIBO Co.,Ltd.	4	素材・化学	3100	繊維製品	-	0112	スタンダード
925	2023-07-14	31310	シンデン・ハイテックス	SHINDEN HIGHTEX CORPORATION	13	商社・卸売	6050	卸売業	-	0112	スタンダード
926	2023-07-14	31320	マクニカホールディングス	MACNICA HOLDINGS,INC.	13	商社・卸売	6050	卸売業	TOPIX Small 1	0111	プライム
927	2023-07-14	31330	海帆	kaihan co.,Ltd.	14	小売	6100	小売業	-	0113	グロース
928	2023-07-14	31340	Ｈａｍｅｅ	Hamee Corp.	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
929	2023-07-14	31350	マーケットエンタープライズ	MarketEnterprise Co.,Ltd	14	小売	6100	小売業	TOPIX Small 2	0111	プライム
930	2023-07-14	31370	ファンデリー	Fundely Co.,Ltd.	14	小売	6100	小売業	-	0113	グロース
931	2023-07-14	31380	富士山マガジンサービス	Fujisan Magazine Service Co.,Ltd.	14	小売	6100	小売業	-	0113	グロース
932	2023-07-14	31390	ラクト・ジャパン	Lacto Japan Co.,Ltd.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
933	2023-07-14	31400	ＢＲＵＮＯ	BRUNO,Inc.	13	商社・卸売	6050	卸売業	-	0113	グロース
934	2023-07-14	31410	ウエルシアホールディングス	WELCIA HOLDINGS CO.,LTD.	14	小売	6100	小売業	TOPIX Mid400	0111	プライム
935	2023-07-14	31430	オーウイル	O'will Corporation	13	商社・卸売	6050	卸売業	-	0112	スタンダード
936	2023-07-14	31480	クリエイトＳＤホールディングス	CREATE SD HOLDINGS CO.,LTD.	14	小売	6100	小売業	TOPIX Small 1	0111	プライム
937	2023-07-14	31500	グリムス	gremz,Inc.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
938	2023-07-14	31510	バイタルケーエスケー・ホールディングス	VITAL KSK HOLDINGS,INC.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
939	2023-07-14	31530	八洲電機	Yashima Denki Co.,Ltd.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
940	2023-07-14	31540	メディアスホールディングス	MEDIUS HOLDINGS Co.,Ltd.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
941	2023-07-14	31560	レスターホールディングス	Restar Holdings Corporation	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
942	2023-07-14	31570	ジューテックホールディングス	JUTEC Holdings Corporation	13	商社・卸売	6050	卸売業	TOPIX Small 2	0112	スタンダード
943	2023-07-14	31590	丸善ＣＨＩホールディングス	Maruzen CHI Holdings Co.,Ltd.	14	小売	6100	小売業	TOPIX Small 2	0112	スタンダード
944	2023-07-14	31600	大光	OOMITSU CO.,LTD.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0112	スタンダード
945	2023-07-14	31610	アゼアス	AZEARTH Corporation	13	商社・卸売	6050	卸売業	-	0112	スタンダード
946	2023-07-14	31660	ＯＣＨＩホールディングス	OCHI HOLDINGS CO.,LTD.	13	商社・卸売	6050	卸売業	TOPIX Small 2	0111	プライム
947	2023-07-14	31670	ＴＯＫＡＩホールディングス	TOKAI Holdings Corporation	13	商社・卸売	6050	卸売業	TOPIX Small 1	0111	プライム
